quiz_id,mcq_1,mcq_2,mcq_3,mcq_4,mcq_5,mcq_6,mcq_7,mcq_8,mcq_9,mcq_10,topic_coverage_0,topic_coverage_1,topic_coverage_2,topic_coverage_3,topic_coverage_4,topic_coverage_5,topic_coverage_6,topic_coverage_7,topic_coverage_8,topic_coverage_9,difficulty_coverage_0,difficulty_coverage_1,difficulty_coverage_2,difficulty_coverage_3,difficulty_coverage_4,difficulty_coverage_5
7790,203,1281,973,408,1294,1680,1536,758,746,717,0.1,0.2,0.0,0.3,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.3,0.2,0.3,0.0,0.1
7791,1278,968,857,1892,7,755,961,366,1674,885,0.2,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.2,0.0,0.2,0.0
7792,1057,387,568,931,899,23,1353,815,1256,200,0.2,0.2,0.1,0.1,0.1,0.0,0.0,0.2,0.1,0.0,0.2,0.2,0.5,0.1,0.0,0.0
7793,1409,878,204,966,856,964,1809,207,7,1408,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.3,0.1,0.2,0.2,0.2,0.4,0.1,0.1,0.0
7794,1508,1148,800,1346,712,1310,972,747,843,493,0.1,0.1,0.3,0.1,0.0,0.1,0.2,0.0,0.0,0.1,0.2,0.2,0.3,0.0,0.3,0.0
7795,580,1280,62,217,954,1096,1617,652,961,1680,0.2,0.0,0.1,0.1,0.0,0.1,0.0,0.2,0.1,0.2,0.1,0.5,0.1,0.0,0.2,0.1
7796,834,1711,264,616,772,979,1278,914,505,739,0.0,0.1,0.1,0.1,0.1,0.2,0.3,0.0,0.1,0.0,0.2,0.1,0.1,0.3,0.3,0.0
7797,58,1062,1328,563,1260,839,212,1625,834,1567,0.2,0.2,0.1,0.1,0.1,0.0,0.2,0.1,0.0,0.0,0.3,0.2,0.1,0.1,0.1,0.2
7798,1029,635,1043,569,25,204,248,387,966,580,0.2,0.1,0.1,0.1,0.0,0.1,0.0,0.3,0.0,0.1,0.2,0.4,0.3,0.1,0.0,0.0
7799,102,1713,4,1304,227,792,212,1428,1278,959,0.2,0.0,0.1,0.1,0.0,0.0,0.1,0.3,0.1,0.1,0.6,0.1,0.0,0.0,0.2,0.1
7800,1530,850,1151,715,801,409,968,187,963,1037,0.0,0.1,0.1,0.1,0.0,0.2,0.2,0.0,0.1,0.2,0.2,0.3,0.2,0.2,0.1,0.0
7801,1564,595,700,972,696,1859,1382,1711,209,1713,0.0,0.0,0.4,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.2,0.2,0.2,0.1,0.3,0.0
7802,624,1596,171,186,1253,1892,650,433,1805,1581,0.0,0.2,0.1,0.1,0.2,0.2,0.0,0.2,0.0,0.0,0.3,0.1,0.5,0.0,0.1,0.0
7803,845,1725,167,734,207,1697,206,899,670,1399,0.0,0.3,0.0,0.1,0.0,0.1,0.2,0.2,0.1,0.0,0.2,0.1,0.4,0.2,0.1,0.0
7804,1714,1450,584,253,1065,952,1145,975,438,386,0.1,0.0,0.3,0.1,0.1,0.1,0.0,0.1,0.0,0.2,0.3,0.3,0.2,0.2,0.0,0.0
7805,1151,797,801,1787,1247,1141,958,8,1737,1279,0.3,0.0,0.2,0.0,0.1,0.1,0.0,0.0,0.2,0.1,0.4,0.2,0.1,0.2,0.1,0.0
7806,1070,1759,644,427,1671,1418,811,1422,748,751,0.0,0.3,0.2,0.0,0.0,0.0,0.1,0.2,0.1,0.1,0.1,0.2,0.2,0.3,0.2,0.0
7807,860,836,932,643,1585,401,1290,481,1350,696,0.0,0.1,0.1,0.2,0.0,0.2,0.2,0.1,0.1,0.0,0.4,0.2,0.2,0.1,0.1,0.0
7808,960,1155,1268,374,5,976,1080,307,170,1354,0.1,0.1,0.4,0.0,0.1,0.0,0.0,0.0,0.1,0.2,0.2,0.2,0.1,0.2,0.3,0.0
7809,1287,1627,806,381,217,438,1277,671,1676,1034,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.4,0.1,0.2,0.2,0.1,0.4,0.1,0.0
7810,574,566,237,906,837,1403,360,1274,841,217,0.2,0.1,0.0,0.1,0.2,0.0,0.2,0.1,0.1,0.0,0.2,0.3,0.2,0.1,0.1,0.1
7811,1062,1642,1079,180,377,753,1910,860,1691,731,0.2,0.3,0.2,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.4,0.1,0.2,0.2,0.1,0.0
7812,400,1411,770,1683,801,952,580,1679,1428,736,0.1,0.0,0.0,0.1,0.0,0.3,0.1,0.2,0.1,0.1,0.4,0.0,0.2,0.1,0.3,0.0
7813,1813,397,398,948,1439,639,791,264,569,1068,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.2,0.3,0.2,0.3,0.1,0.1,0.0
7814,893,953,946,975,1036,700,581,358,316,277,0.0,0.0,0.1,0.2,0.0,0.1,0.1,0.0,0.1,0.4,0.2,0.1,0.3,0.3,0.1,0.0
7815,239,1154,386,1680,1643,403,1277,1569,1343,718,0.1,0.1,0.1,0.2,0.1,0.0,0.2,0.1,0.1,0.0,0.1,0.1,0.2,0.2,0.4,0.0
7816,689,733,1282,1246,855,1803,392,881,793,1256,0.1,0.0,0.1,0.0,0.2,0.3,0.1,0.1,0.1,0.0,0.4,0.1,0.2,0.3,0.0,0.0
7817,1374,1604,4,953,755,1278,681,915,898,962,0.1,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.1,0.3,0.0
7818,1061,313,796,373,415,1410,817,1874,1540,964,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.4,0.1,0.2,0.3,0.2,0.3,0.0,0.0
7819,1369,411,256,849,620,977,677,1068,626,769,0.1,0.0,0.1,0.2,0.1,0.2,0.1,0.0,0.0,0.2,0.2,0.3,0.3,0.1,0.0,0.1
7820,585,1061,1447,643,190,765,976,1642,649,251,0.2,0.1,0.0,0.0,0.1,0.2,0.1,0.2,0.0,0.1,0.2,0.1,0.3,0.3,0.0,0.1
7821,1431,798,848,1516,1399,794,680,1573,244,1282,0.3,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.2,0.0,0.4,0.2,0.1,0.2,0.0,0.1
7822,792,1241,1590,840,798,1040,247,506,1586,619,0.2,0.2,0.1,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.2,0.4,0.3,0.1,0.0,0.0
7823,1376,1074,854,503,970,1701,753,896,1328,1699,0.0,0.2,0.2,0.2,0.0,0.0,0.3,0.0,0.0,0.1,0.3,0.2,0.1,0.1,0.2,0.1
7824,381,970,941,839,1680,257,961,1686,1024,1362,0.2,0.1,0.2,0.0,0.1,0.0,0.1,0.0,0.1,0.2,0.2,0.3,0.1,0.3,0.1,0.0
7825,1761,732,1315,212,1904,970,1553,1876,671,1600,0.0,0.0,0.1,0.3,0.0,0.1,0.1,0.1,0.2,0.1,0.4,0.2,0.0,0.3,0.1,0.0
7826,307,1672,1106,1130,1151,248,1437,1278,1328,1803,0.1,0.0,0.4,0.1,0.1,0.0,0.0,0.2,0.1,0.0,0.2,0.2,0.2,0.2,0.1,0.1
7827,582,1057,1597,803,8,811,711,679,867,851,0.2,0.1,0.0,0.2,0.0,0.0,0.2,0.0,0.3,0.0,0.3,0.2,0.3,0.1,0.1,0.0
7828,564,739,385,967,1767,799,1890,1278,1291,1248,0.2,0.0,0.0,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.0,0.3,0.2,0.2,0.2,0.1
7829,572,967,870,1633,860,1052,1587,635,965,1044,0.1,0.2,0.1,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.1,0.5,0.4,0.0,0.0,0.0
7830,1072,828,714,81,842,1246,798,897,1344,608,0.2,0.2,0.1,0.1,0.0,0.1,0.3,0.0,0.0,0.0,0.3,0.4,0.1,0.1,0.1,0.0
7831,934,956,84,599,1071,971,653,370,974,603,0.1,0.2,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.3,0.1,0.3,0.3,0.3,0.0,0.0
7832,1345,1253,377,1042,857,1623,375,1117,1035,1277,0.0,0.2,0.1,0.1,0.1,0.0,0.1,0.0,0.3,0.1,0.1,0.3,0.3,0.1,0.2,0.0
7833,365,1267,971,1428,734,1248,810,1402,85,952,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.1,0.3,0.2,0.6,0.0,0.3,0.1,0.0,0.0
7834,651,389,231,1287,792,1150,1425,674,1069,922,0.1,0.0,0.1,0.1,0.2,0.0,0.0,0.3,0.1,0.1,0.3,0.1,0.1,0.1,0.4,0.0
7835,555,825,8,1908,1258,975,1056,1318,1280,832,0.2,0.0,0.1,0.2,0.1,0.2,0.0,0.0,0.1,0.1,0.2,0.2,0.3,0.2,0.0,0.1
7836,976,1314,1069,951,732,564,1247,836,1597,873,0.1,0.0,0.0,0.1,0.1,0.2,0.1,0.0,0.1,0.3,0.2,0.4,0.0,0.3,0.0,0.1
7837,272,647,442,1155,880,1278,859,678,793,851,0.1,0.0,0.2,0.2,0.0,0.1,0.2,0.1,0.1,0.0,0.2,0.0,0.3,0.2,0.2,0.1
7838,1053,837,1128,1565,1341,957,1039,681,1431,386,0.0,0.1,0.1,0.2,0.0,0.1,0.2,0.2,0.0,0.1,0.3,0.1,0.1,0.3,0.1,0.1
7839,585,1584,1586,1088,1530,58,921,678,1777,243,0.1,0.3,0.1,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.2,0.2,0.1
7840,1054,238,1277,1329,565,1402,1439,199,1255,831,0.1,0.0,0.0,0.1,0.2,0.1,0.1,0.2,0.2,0.0,0.1,0.2,0.1,0.3,0.1,0.2
7841,621,1258,1591,582,1056,772,1765,1795,960,213,0.1,0.0,0.0,0.2,0.2,0.1,0.2,0.1,0.0,0.1,0.4,0.1,0.2,0.2,0.0,0.1
7842,880,1699,825,681,830,575,801,1254,835,199,0.1,0.0,0.0,0.1,0.1,0.3,0.2,0.1,0.1,0.0,0.2,0.0,0.5,0.1,0.2,0.0
7843,654,1610,1340,1268,174,1637,551,1052,1270,961,0.0,0.3,0.0,0.2,0.2,0.0,0.1,0.1,0.0,0.1,0.1,0.3,0.1,0.4,0.0,0.1
7844,1273,366,204,1275,609,292,713,247,1741,26,0.1,0.1,0.1,0.1,0.3,0.0,0.1,0.1,0.1,0.0,0.3,0.1,0.3,0.2,0.0,0.1
7845,1122,1753,796,1608,1090,1578,1597,1277,1308,1082,0.0,0.0,0.3,0.2,0.0,0.0,0.2,0.0,0.3,0.0,0.2,0.1,0.2,0.1,0.3,0.1
7846,585,782,306,477,791,168,63,171,714,1451,0.2,0.4,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.3,0.1,0.5,0.0,0.1,0.0
7847,1890,1269,247,770,63,22,414,1592,971,205,0.0,0.1,0.0,0.3,0.2,0.0,0.1,0.2,0.0,0.1,0.3,0.1,0.2,0.2,0.2,0.0
7848,1739,1286,1079,1656,1404,1069,1300,949,954,213,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.2,0.3,0.0,0.3,0.2,0.3,0.1,0.1
7849,1405,935,1034,1747,716,1368,1757,1344,943,1803,0.1,0.1,0.1,0.1,0.1,0.0,0.2,0.0,0.1,0.2,0.1,0.1,0.2,0.5,0.1,0.0
7850,1247,795,697,940,1376,1687,242,1590,1035,227,0.2,0.1,0.1,0.1,0.2,0.1,0.0,0.1,0.0,0.1,0.3,0.3,0.1,0.0,0.3,0.0
7851,1069,644,1771,841,1061,1274,915,845,1735,1747,0.3,0.0,0.0,0.0,0.2,0.1,0.2,0.1,0.0,0.1,0.2,0.2,0.3,0.1,0.1,0.1
7852,1765,864,1277,806,841,159,1721,265,803,711,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.4,0.0,0.0,0.2,0.3,0.4,0.1,0.0
7853,1069,1726,734,976,1065,654,951,731,1850,1575,0.0,0.0,0.1,0.1,0.0,0.3,0.1,0.1,0.0,0.3,0.2,0.3,0.0,0.5,0.0,0.0
7854,1735,1637,1037,1677,1056,1022,631,1728,666,911,0.2,0.4,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.4,0.2,0.1,0.0
7855,1309,1888,206,1341,653,675,1699,1176,1330,1751,0.1,0.0,0.1,0.4,0.0,0.0,0.1,0.3,0.0,0.0,0.1,0.1,0.2,0.1,0.2,0.3
7856,1034,736,1258,256,845,908,733,385,573,1431,0.1,0.1,0.0,0.0,0.2,0.2,0.1,0.2,0.0,0.1,0.3,0.1,0.1,0.2,0.1,0.2
7857,891,1765,713,1103,1261,85,1373,236,945,1572,0.0,0.0,0.2,0.0,0.2,0.0,0.5,0.0,0.0,0.1,0.5,0.1,0.2,0.0,0.1,0.1
7858,83,977,1284,808,1752,570,1413,21,1262,242,0.1,0.1,0.0,0.1,0.2,0.0,0.2,0.0,0.2,0.1,0.1,0.2,0.1,0.5,0.1,0.0
7859,1282,366,951,316,203,1285,419,578,860,644,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.2,0.3,0.1,0.2,0.2,0.3,0.3,0.0,0.0
7860,1578,1338,1179,1272,1000,1432,1255,926,974,1395,0.0,0.1,0.3,0.1,0.2,0.0,0.2,0.0,0.0,0.1,0.3,0.2,0.2,0.0,0.2,0.1
7861,853,641,700,766,1652,1687,1137,1400,1809,934,0.1,0.2,0.1,0.0,0.1,0.1,0.2,0.1,0.1,0.0,0.3,0.2,0.3,0.0,0.2,0.0
7862,771,1264,964,1767,1410,1416,17,1651,769,1243,0.0,0.2,0.2,0.0,0.1,0.0,0.3,0.1,0.0,0.1,0.1,0.3,0.4,0.2,0.0,0.0
7863,977,16,1568,1595,653,1445,1639,1090,1425,1274,0.0,0.2,0.1,0.0,0.1,0.1,0.0,0.3,0.1,0.1,0.2,0.2,0.0,0.3,0.2,0.1
7864,962,252,372,938,1074,1533,1689,1699,1053,277,0.1,0.1,0.0,0.2,0.1,0.0,0.2,0.0,0.2,0.1,0.2,0.0,0.5,0.1,0.2,0.0
7865,1765,4,807,1250,202,391,1125,1650,835,365,0.1,0.1,0.1,0.0,0.1,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.3,0.4,0.1,0.0
7866,624,731,244,643,969,645,255,204,689,1345,0.0,0.0,0.0,0.1,0.2,0.3,0.0,0.3,0.0,0.1,0.2,0.3,0.3,0.0,0.2,0.0
7867,1263,1056,718,1390,615,848,1057,689,1604,1674,0.4,0.0,0.0,0.0,0.1,0.2,0.1,0.1,0.1,0.0,0.4,0.4,0.0,0.1,0.1,0.0
7868,715,1718,1251,1090,949,1293,947,925,277,1033,0.0,0.1,0.2,0.1,0.1,0.0,0.1,0.0,0.1,0.3,0.1,0.1,0.3,0.2,0.2,0.1
7869,1684,565,1066,217,554,628,599,1272,627,792,0.3,0.2,0.1,0.0,0.1,0.2,0.0,0.1,0.0,0.0,0.3,0.5,0.0,0.2,0.0,0.0
7870,732,862,572,1727,62,203,824,836,1813,382,0.1,0.1,0.0,0.0,0.1,0.3,0.2,0.1,0.1,0.0,0.1,0.1,0.5,0.1,0.2,0.0
7871,953,236,845,1057,1906,364,1070,1733,767,1063,0.2,0.0,0.1,0.1,0.1,0.1,0.2,0.0,0.0,0.2,0.3,0.0,0.2,0.3,0.2,0.0
7872,610,929,715,564,962,563,824,1259,1070,1316,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.2,0.0,0.2,0.5,0.1,0.0,0.2
7873,1057,1133,254,801,1753,508,1061,176,1388,942,0.2,0.2,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.4,0.0,0.2,0.2,0.1,0.1
7874,874,814,1716,848,694,208,718,1398,1252,884,0.1,0.0,0.1,0.0,0.1,0.3,0.2,0.1,0.1,0.0,0.2,0.3,0.2,0.0,0.2,0.1
7875,694,1834,233,1117,966,713,1717,1610,1650,209,0.0,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.0,0.1,0.3,0.3,0.2,0.1,0.1,0.0
7876,64,377,846,237,244,765,841,905,952,1595,0.1,0.1,0.0,0.0,0.2,0.1,0.2,0.0,0.2,0.1,0.3,0.3,0.1,0.2,0.1,0.0
7877,251,1155,1585,915,944,814,974,956,1273,1701,0.0,0.0,0.1,0.0,0.3,0.1,0.1,0.0,0.1,0.3,0.1,0.2,0.2,0.0,0.3,0.2
7878,1811,557,955,966,239,1068,1741,643,1905,1407,0.1,0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1,0.3,0.2,0.5,0.0,0.1,0.1,0.1
7879,386,602,584,484,1589,253,943,1803,926,850,0.1,0.2,0.1,0.1,0.2,0.0,0.1,0.1,0.0,0.1,0.5,0.2,0.1,0.1,0.1,0.0
7880,921,1439,875,862,25,380,1278,1752,3,1265,0.0,0.1,0.0,0.1,0.2,0.1,0.2,0.1,0.2,0.0,0.2,0.0,0.1,0.3,0.4,0.0
7881,944,667,692,1395,1068,582,1332,1230,1035,873,0.0,0.0,0.1,0.3,0.0,0.2,0.1,0.0,0.0,0.3,0.1,0.5,0.1,0.1,0.2,0.0
7882,1243,1795,1723,683,774,1390,835,1678,480,847,0.2,0.1,0.1,0.0,0.1,0.1,0.2,0.1,0.1,0.0,0.3,0.5,0.1,0.1,0.0,0.0
7883,1242,907,894,848,268,62,960,1034,1322,1404,0.1,0.2,0.1,0.1,0.0,0.1,0.0,0.0,0.2,0.2,0.4,0.3,0.1,0.1,0.1,0.0
7884,1839,1681,1815,1448,1408,369,423,946,790,1335,0.1,0.1,0.0,0.2,0.1,0.1,0.0,0.1,0.2,0.1,0.1,0.3,0.2,0.2,0.2,0.0
7885,565,177,1719,675,1150,852,1545,573,1277,881,0.2,0.2,0.2,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.2,0.3,0.2,0.1,0.2,0.0
7886,1735,1539,1069,1909,1741,212,1266,1866,1041,766,0.2,0.1,0.2,0.0,0.1,0.0,0.1,0.2,0.0,0.1,0.2,0.4,0.3,0.0,0.1,0.0
7887,76,231,793,1603,160,1538,1649,369,879,759,0.1,0.3,0.0,0.2,0.1,0.2,0.0,0.0,0.1,0.0,0.3,0.2,0.3,0.1,0.1,0.0
7888,1124,1259,1425,212,974,692,970,291,1693,1556,0.0,0.0,0.2,0.0,0.1,0.3,0.0,0.2,0.0,0.2,0.2,0.1,0.2,0.1,0.3,0.1
7889,1273,913,948,977,859,1247,1699,964,1771,1533,0.0,0.1,0.0,0.1,0.2,0.1,0.2,0.0,0.0,0.3,0.3,0.1,0.2,0.2,0.1,0.1
7890,959,736,580,405,1276,494,849,58,734,210,0.2,0.1,0.1,0.1,0.0,0.2,0.0,0.1,0.1,0.1,0.2,0.2,0.3,0.2,0.1,0.0
7891,1277,968,81,962,827,252,715,769,1287,186,0.0,0.0,0.0,0.0,0.1,0.2,0.3,0.0,0.2,0.2,0.1,0.2,0.5,0.1,0.1,0.0
7892,1021,1227,1676,975,858,1063,1759,720,1569,1645,0.2,0.1,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.1,0.4,0.2,0.3,0.0,0.0
7893,632,1285,1055,1686,1266,751,1269,944,970,1176,0.1,0.2,0.1,0.0,0.2,0.0,0.1,0.0,0.1,0.2,0.0,0.5,0.2,0.2,0.1,0.0
7894,617,1422,231,1437,716,781,1765,698,206,1697,0.0,0.1,0.0,0.0,0.1,0.2,0.3,0.3,0.0,0.0,0.1,0.2,0.3,0.2,0.2,0.0
7895,893,1030,1319,862,414,1287,481,1039,1141,1811,0.0,0.1,0.1,0.2,0.1,0.1,0.2,0.0,0.2,0.0,0.2,0.3,0.0,0.2,0.2,0.1
7896,217,1074,954,1297,526,575,790,802,383,717,0.2,0.1,0.1,0.2,0.0,0.0,0.1,0.1,0.1,0.1,0.3,0.5,0.2,0.0,0.0,0.0
7897,307,1852,1315,1409,758,1637,81,1069,1680,720,0.1,0.2,0.1,0.2,0.0,0.0,0.2,0.1,0.0,0.1,0.1,0.7,0.1,0.0,0.1,0.0
7898,1799,795,1654,642,1033,1327,1037,1060,257,1685,0.2,0.2,0.0,0.1,0.2,0.1,0.0,0.1,0.0,0.1,0.3,0.2,0.0,0.2,0.2,0.1
7899,941,1325,827,234,263,1405,1751,1011,260,700,0.1,0.1,0.1,0.1,0.3,0.2,0.0,0.0,0.1,0.0,0.2,0.3,0.0,0.3,0.1,0.1
7900,1407,1278,213,1304,876,1040,641,1797,200,1711,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.3,0.2,0.0,0.1,0.2,0.1,0.2,0.3,0.1
7901,236,423,816,256,974,951,1757,976,731,384,0.0,0.1,0.0,0.1,0.2,0.1,0.1,0.0,0.1,0.3,0.1,0.2,0.2,0.3,0.1,0.1
7902,1287,946,1111,1359,630,1827,1141,772,392,1747,0.1,0.0,0.3,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.4,0.1,0.0
7903,731,813,1278,948,1084,700,1836,1080,1757,244,0.0,0.0,0.2,0.1,0.1,0.2,0.1,0.0,0.2,0.1,0.2,0.1,0.2,0.2,0.3,0.0
7904,973,215,1627,1282,1817,963,1623,1055,1127,1060,0.1,0.2,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.2,0.2,0.3,0.2,0.2,0.1,0.0
7905,1437,1082,368,1389,217,1278,1801,1035,977,638,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.3,0.2,0.2,0.3,0.3,0.0,0.1,0.3,0.0
7906,365,1588,948,406,217,791,1896,53,1061,1384,0.2,0.2,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.6,0.1,0.3,0.0,0.0,0.0
7907,715,1353,578,685,1680,792,1654,1266,955,619,0.3,0.1,0.1,0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1,0.6,0.3,0.0,0.0,0.0
7908,252,361,864,1131,273,508,1891,1906,860,965,0.0,0.1,0.2,0.2,0.1,0.1,0.1,0.0,0.1,0.1,0.3,0.1,0.3,0.2,0.1,0.0
7909,815,700,1142,797,1354,199,677,953,1278,1449,0.1,0.0,0.2,0.1,0.0,0.1,0.0,0.2,0.2,0.1,0.2,0.1,0.3,0.1,0.3,0.0
7910,221,790,404,1675,1548,1076,578,770,1004,1428,0.2,0.1,0.2,0.2,0.0,0.0,0.1,0.2,0.0,0.0,0.2,0.0,0.5,0.2,0.1,0.0
7911,1033,578,1575,1428,681,654,1787,782,1747,1562,0.2,0.0,0.0,0.1,0.0,0.3,0.1,0.2,0.0,0.1,0.3,0.0,0.4,0.2,0.1,0.0
7912,1437,1332,1309,1431,793,1278,972,769,698,231,0.1,0.0,0.0,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0.3,0.0,0.2,0.0,0.4,0.1
7913,959,650,976,953,1402,3,769,694,951,584,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.4,0.3,0.2,0.4,0.1,0.0,0.0
7914,903,923,1253,1884,1550,1699,1765,948,613,1014,0.0,0.3,0.1,0.0,0.1,0.1,0.2,0.0,0.1,0.1,0.3,0.1,0.2,0.3,0.1,0.0
7915,1064,1410,239,1643,1633,481,968,578,847,206,0.2,0.2,0.0,0.0,0.1,0.1,0.0,0.2,0.1,0.1,0.0,0.5,0.4,0.0,0.1,0.0
7916,823,976,617,1015,947,1687,965,964,769,1034,0.1,0.0,0.1,0.0,0.0,0.2,0.1,0.0,0.0,0.5,0.3,0.1,0.3,0.3,0.0,0.0
7917,692,1278,958,225,1004,926,277,1576,264,1334,0.0,0.1,0.1,0.1,0.1,0.2,0.0,0.1,0.2,0.1,0.1,0.2,0.2,0.0,0.5,0.0
7918,1136,1239,835,648,1596,833,578,407,1362,1404,0.1,0.0,0.3,0.2,0.0,0.1,0.1,0.1,0.1,0.0,0.3,0.1,0.4,0.1,0.1,0.0
7919,1627,1270,65,1729,165,1600,1054,1876,687,232,0.0,0.2,0.1,0.0,0.2,0.2,0.1,0.0,0.2,0.0,0.4,0.2,0.0,0.4,0.0,0.0
7920,1899,385,884,1819,873,927,213,957,18,1315,0.0,0.2,0.1,0.1,0.1,0.2,0.0,0.2,0.0,0.1,0.3,0.4,0.0,0.3,0.0,0.0
7921,976,1404,385,1805,582,1771,1358,1270,863,873,0.0,0.1,0.1,0.1,0.2,0.2,0.0,0.1,0.1,0.1,0.2,0.1,0.1,0.5,0.1,0.0
7922,833,1401,237,1793,1033,1755,1068,1337,1807,268,0.0,0.0,0.0,0.2,0.3,0.1,0.1,0.0,0.1,0.2,0.2,0.4,0.1,0.1,0.2,0.0
7923,615,575,482,258,943,683,910,1755,977,65,0.1,0.1,0.0,0.0,0.1,0.3,0.1,0.0,0.1,0.2,0.5,0.1,0.2,0.1,0.1,0.0
7924,392,1316,794,1018,1642,240,1277,977,245,1777,0.1,0.1,0.1,0.1,0.2,0.1,0.0,0.1,0.1,0.1,0.2,0.1,0.2,0.2,0.1,0.2
7925,1267,790,1588,205,1637,316,1043,1063,852,14,0.2,0.4,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.5,0.3,0.1,0.0,0.1,0.0
7926,700,369,594,718,1280,584,364,862,966,1765,0.1,0.0,0.1,0.1,0.0,0.1,0.3,0.0,0.2,0.1,0.2,0.3,0.1,0.1,0.3,0.0
7927,397,817,1274,1757,1071,424,1278,1023,1783,711,0.1,0.0,0.1,0.2,0.1,0.1,0.2,0.0,0.2,0.0,0.1,0.3,0.1,0.3,0.1,0.1
7928,1257,233,849,880,793,673,771,182,1408,1569,0.2,0.1,0.0,0.1,0.2,0.1,0.2,0.0,0.1,0.0,0.1,0.1,0.2,0.4,0.1,0.1
7929,21,1651,675,1396,161,1410,947,946,1791,571,0.1,0.3,0.0,0.2,0.0,0.0,0.1,0.1,0.0,0.2,0.4,0.3,0.0,0.2,0.1,0.0
7930,1260,1516,1437,177,1556,640,1699,844,1072,372,0.1,0.1,0.1,0.0,0.1,0.1,0.2,0.2,0.1,0.0,0.4,0.1,0.2,0.1,0.1,0.1
7931,1082,647,644,1755,750,651,258,212,780,1283,0.0,0.2,0.1,0.0,0.1,0.0,0.1,0.4,0.1,0.0,0.1,0.0,0.2,0.3,0.4,0.0
7932,1037,15,1069,613,966,264,916,641,30,1057,0.1,0.3,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.2,0.5,0.2,0.0,0.1,0.2,0.0
7933,360,31,1690,648,1761,1299,374,1277,860,199,0.0,0.0,0.0,0.3,0.0,0.1,0.2,0.2,0.2,0.0,0.0,0.0,0.4,0.2,0.3,0.1
7934,445,953,619,1250,967,607,1068,388,1817,179,0.0,0.1,0.2,0.0,0.2,0.1,0.0,0.1,0.0,0.3,0.3,0.4,0.1,0.2,0.0,0.0
7935,204,19,309,388,568,1576,1898,1375,1388,845,0.1,0.1,0.3,0.0,0.0,0.1,0.1,0.3,0.0,0.0,0.4,0.2,0.3,0.0,0.1,0.0
7936,1757,1672,219,1257,1548,1580,83,851,236,233,0.1,0.0,0.0,0.1,0.3,0.0,0.4,0.1,0.0,0.0,0.0,0.1,0.2,0.2,0.4,0.1
7937,1695,233,204,733,967,1139,388,1085,847,1909,0.1,0.0,0.2,0.0,0.1,0.1,0.1,0.3,0.0,0.1,0.2,0.2,0.1,0.2,0.3,0.0
7938,231,238,695,875,699,249,879,1815,1580,1271,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.3,0.5,0.0
7939,1069,1517,7,815,1888,1722,210,765,897,957,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.2,0.1,0.2,0.1,0.5,0.2,0.1,0.1,0.0
